Regulator:Name	Regulator:Reaxys ID	Regulator:Class	Regulator:CAS ID	Regulator:InChIKey	Top list entity	Name	Sentence	PubYear	Title	PMID	DOI	Top list concept	Regulators Id	Targets Id	Target:Name	Target:Reaxys ID	Target:Class	Target:CAS ID	Target:InChIKey
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	ID{1201468=Malathion}-induced ID{9000000,9017667=hepatotoxicity} in ID{7000383=rats}: the effects of ID{1234411=vitamins C} and E.	2010	Malathion-induced hepatotoxicity in rats: the effects of vitamins C and E.	19941925	10.1016/j.fct.2009.11.04410.1016/j.fct.2009.11.044	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	ID{1201468=Malathion}-induced ID{9000000,9017667=hepatotoxicity} in male Wistar ID{7000383=rats}: biochemical and histopathological studies.	2015	Malathion-induced hepatotoxicity in male Wistar rats: biochemical and histopathological studies.	26162445	10.1007/s11356-015-5014-510.1007/s11356-015-5014-5	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	Protective effects of intravenous lipid emulsion on ID{1201468=malathion}-induced ID{9000000,9017667=hepatotoxicity}.	2018	Protective effects of intravenous lipid emulsion on malathion-induced hepatotoxicity.	29947238	10.4149/BLL_2018_06910.4149/BLL_2018_069	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	ID{16100239=Acute administrations} of ID{1201468=malathion} results in ID{9000000,9017667=hepatotoxicity} in a dose-dependent manner. CONTEXT{10000155}	2019	Acute effects of different doses of malathion on the rat liver.	31598561	10.5114/ceh.2019.8763710.5114/ceh.2019.87637	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	It has also been demonstrated that ID{1234411=Vitamin C} can reduce ID{1201468=malathion}-induced ID{9000000,9017667=hepatotoxicity} in ID{7000383=rats} [66].	2020	Vitamin C improves liver and renal functions in hypothyroid rats by reducing tissue oxidative injury	30789800	10.1024/0300-9831/a000495	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> endocrine toxicity	ID{1201468=Malathion} exposure induces the ID{9000000,9005626,9603113=endocrine disruption and growth retardation} in the ID{7003365=catfish}, Clarias batrachus (Linn.).	2013	Malathion exposure induces the endocrine disruption and growth retardation in the catfish, Clarias batrachus (Linn.).	23174696	10.1016/j.ygcen.2012.11.00410.1016/j.ygcen.2012.11.004	endocrine toxicity	72057594037968934	72057594038169519	endocrine toxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> testicular toxicity	It is quite evident from literature survey; administration of ID{1208300=a-tocopherol} restored the ID{9000000,9005770=testicular toxicity} caused by ID{1088222=Cr (VI)} ( ) and ID{1201468=malathion} ( ). CONTEXT{8803083}	2017	Ameliorative effect of a-tocopherol on polychlorinated biphenyl (PCBs) induced testicular Sertoli cell dysfunction in F1 prepuberal rats	801	10.1016/j.etp.2017.07.001	testicular toxicity	72057594037968934	72057594038169652	testicular toxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> testicular toxicity	Thus, in summary, in this study, we found that a low dose of ID{1201468=malathion} causes ID{9000000,9005770=testicular toxicity}, but that the antioxidant vitamins C and E are protective in terms of ID{15000310=sperm counts}, motility and morphology. CONTEXT{6010851,10003443}	2009	Malathion-induced testicular toxicity in male rats and the protective effect of vitamins C and E	19442699	10.1016/j.fct.2009.05.001	testicular toxicity	72057594037968934	72057594038169652	testicular toxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> testicular toxicity	Uzun FG, Kalender S, Durak D, Demir F, Kalender Y. ID{1201468=Malathion}-induced ID{9000000,9005770=testicular toxicity} in male ID{7000383=rats} and the protective effect of ID{1234411=vitamins C} and E. Food Chem Toxicol 2009; 47: 1903–1908.	2014	Resveratrol reverses cadmium chloride-induced testicular damage and subfertility by downregulating p53 and Bax and upregulating gonadotropins and Bcl-2 gene expression	18831386	10.1262/jrd.2013-097	testicular toxicity	72057594037968934	72057594038169652	testicular toxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> testicular toxicity	49. uzun, F.G., Kalender, S., durak, d., demir, F., and Kalen-der, y. 2009. ID{1201468=malathion}-induced ID{9000000,9005770=testicular toxicity} in male ID{7000383=rats} and the protective effect of ID{1234411=vitamins C} and e. Food Chem.	2014	Fenitrothion alters sperm characteristics in rats: Ameliorating effects of palm oil tocotrienol-rich fraction	19442699	10.1538/expanim.63.459	testicular toxicity	72057594037968934	72057594038169652	testicular toxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> testicular toxicity	ID{1201468=Malathion} also suppressed the level of ID{1205189=testosterone} significantly Results of the present study clearly suggest that ID{1201468=malathion} induce ID{9000000,9005770=toxic effects on the male reproductive system} of ID{7000383=rats}. CONTEXT{8803083}	2008	Effect of malathion on reproductive system of male rats.	25686724	10.1016/j.fct.2009.05.00110.1016/j.fct.2009.05.001	testicular toxicity	72057594037968934	72057594038169652	testicular toxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> testicular toxicity	ID{1201468=Malathion}-induced ID{9000000,9005770=testicular toxicity} in male ID{7000383=rats} and the protective effect of ID{1234411=vitamins C} and E.	2009	Malathion-induced testicular toxicity in male rats and the protective effect of vitamins C and E.	29942934	10.1016/j.etap.2015.01.01010.1016/j.etap.2015.01.010	testicular toxicity	72057594037968934	72057594038169652	testicular toxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> testicular toxicity	ID{1201468=Malathion}-induced ID{9000000,9005770=testicular toxicity} is associated with spermatogenic ID{4000000,4000007=apoptosis} and alterations in ID{10000000,8803083=testicular} enzymes and hormone levels in male Wistar ID{7000383=rats}. CONTEXT{7000383,8803083}	2015	Malathion-induced testicular toxicity is associated with spermatogenic apoptosis and alterations in testicular enzymes and hormone levels in male Wistar rats.			testicular toxicity	72057594037968934	72057594038169652	testicular toxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> testicular toxicity	Protective effect of ID{1812426=cerium oxide nanoparticle} on ID{15006614=sperm quality} and ID{4000000,4003443=oxidative damage} in ID{1201468=malathion}-induced ID{9000000,9005770=testicular toxicity} in ID{7000383=rats}: An experimental study.	2018	Protective effect of cerium oxide nanoparticle on sperm quality and oxidative damage in malathion-induced testicular toxicity in rats: An experimental study.			testicular toxicity	72057594037968934	72057594038169652	testicular toxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> male infertility	The reduction in egg laying and brood size during ID{1201468=malathion} exposure suggested the ID{9000000,9607218=reduced fertility} and indeed explicates the ID{9000000,9000120=genotoxic effect} of ID{1201468=malathion} to ID{10000000,10000149=germ cells} of the nematodes, which emphasizes the finding that ID{1201468=malathion} was renowned to cause ID{9000000,9003217=infertility in male} Wistar ID{7000383=rat} ( ). CONTEXT{7000383,10000149}	2016	Lactobacillus casei stimulates phase-II detoxification system and rescues malathion-induced physiological impairments in Caenorhabditis elegans	26297616	10.1016/j.cbpc.2015.08.004	male infertility	72057594037968934	72057594038032309	male infertility				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> teratozoospermia	ID{9000000,9607029=Teratozoospermia} was induced by ID{1201468=Malathion} at all times studied. CONTEXT{6000155,6019585,8802424,8803023,8803083}	1999	Morphological alterations in mouse testis by a single dose of malathion.	10404127	10.1002/(sici)1097-010x(19990801)284:3<355::aid-jez13>3.3.co;2-e	male infertility	72057594037968934	72057594038063931	teratozoospermia				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: dimethoate ---| sinusitis	The ID{7000383=rats} in groups In our experience, ID{1055566=cyclophosphamide} should be administered after the ID{10000000,8803168=nasal} block- IV and V showed ID{15005697=weight gain} before the additional administration of cyclo-age has been initiated, because the ID{1010493=Merocel} ID{9000000,9004423=nasal obstruction} often ID{1215411=phosphamide (cyclophosphamide)} on the 6th day, followed by a steady decline in weight triggered ID{9000000,9004085=sinusitis} on the obstructed side over the 3 days and pro- thereafter. vided local lesions for ID{9000000,9603787,9607289=invasive fungal infection in the immunocompromised host}.13,22 CONTEXT{7000383,8803168}	2013	A novel model of invasive fungal rhinosinusitis in rats	23816783	10.2500/ajra.2013.27.3953	inflammation	72057594037977934	72057594038060352	sinusitis				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> genotoxicity	ID{1234411=Vitamin C}-mediated minimisation of ID{1215411=Rogor}-induced ID{9000000,9000120=genotoxicity}.	1993	Vitamin C-mediated minimisation of Rogor-induced genotoxicity.	7679190	10.1007/s11356-011-0588-z	genotoxicity	72057594037977934	72057594038164802	genotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> genotoxicity	The aim of the present study was to investigate the propensity of ID{1215411=dimethoate} , an ID{1421479=organophosphorus pesticide}, to cause ID{4000000,4003443,7000389,8803113,9005797=oxidative damage in the liver and kidney of mice} and its associated ID{9000000,9000120=genotoxic effect}.	2012	Genotoxicity associated with oxidative damage in the liver and kidney of mice exposed to dimethoate subchronic intoxication.	21822926	10.1007/s12011-013-9835-0	genotoxicity	72057594037977934	72057594038164802	genotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> genotoxicity	A smear without ladder formation on agarose gel was shown in the ID{1215411=Dimethoate} group, indicating random ID{4000000,4000891=DNA degradation} and ID{1215411=Dimethoate}-induced ID{9000000,9000120=genotoxicity}. CONTEXT{6800052,8803113}	2013	Dimethoate induces kidney dysfunction, disrupts membrane-bound ATPases and confers cytotoxicity through DNA damage. Protective effects of vitamin E and selenium.	24114344	10.1155/2014/632672	genotoxicity	72057594037977934	72057594038164802	genotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> genotoxicity	In conclusion, ID{1199523=quercetin} has a protective role in the abatement of ID{1215411=dimethoate}-induced cyto- and ID{9000000,9000120=genotoxicity} in the meristematic cells of Allium sativum that resides, at least in part, on its antioxidant effects.	2014	Protective Effects of Quercetin against Dimethoate-Induced Cytotoxicity and Genotoxicity in Allium sativum Test.	27379342	10.1155/2014/632672	genotoxicity	72057594037977934	72057594038164802	genotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> genotoxicity	Pretreatment of Allium sativum with ID{1199523=quercetin} significantly (P < 0.05) reduced ID{1215411=dimethoate}-induced ID{9000000,9000120=genotoxicity} and cytotoxicity in meristematic cells, and these effects were dose dependent.	2014	Protective Effects of Quercetin against Dimethoate-Induced Cytotoxicity and Genotoxicity in Allium sativum Test.	27379342		genotoxicity	72057594037977934	72057594038164802	genotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> hepatotoxicity	The impairment of the antioxidant defense system is considered as a critical event in ID{1215411=dimethoate}-induced ID{9000000,9017667=hepatotoxicity}.	2011	Antioxidant effect of vitamin E and selenium on hepatotoxicity induced by dimethoate in female adult rats	21163531	10.1016/j.ecoenv.2010.11.007	hepatotoxicity	72057594037977934	72057594038169504	hepatotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> hepatotoxicity	To our knowledge, this study may constitute the first attempt to evaluate the effects of ID{1094123=selenium} combined or not with ID{1208300=vitamin E} on ID{1215411=dimethoate}-caused ID{9000000,9017667=hepatotoxicity} in adult ID{7000383=rats}. CONTEXT{10000155}	2011	Antioxidant effect of vitamin E and selenium on hepatotoxicity induced by dimethoate in female adult rats	21163531	10.1016/j.ecoenv.2010.11.007	hepatotoxicity	72057594037977934	72057594038169504	hepatotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> hepatotoxicity	The markers of ID{9000000,9005797=liver damage}ID{0,2875,12811864= (aspartate aminotransferase, alanine aminotransferase}, and total ID{1198378=bilirubin}) were all markedly increased in the middle- and high-dose groups compared with the control at different time points after treatment, suggesting that ID{1215411=dimethoate} exposure may lead to ID{9000000,9017667=hepatotoxicity}. CONTEXT{10000155}	2012	Metabonomics analysis of urine and plasma from rats given long-term and low-dose dimethoate by ultra-performance liquid chromatography-mass spectrometry	22884955	10.1016/j.cbi.2012.07.004	hepatotoxicity	72057594037977934	72057594038169504	hepatotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> hepatotoxicity	In a study of the protective effects of date palm fruit extract on ID{1215411=dimethoate}-induced ID{4000000,4003443,7000383,8803116=oxidative stress in rat liver}, date extract (4 mL/kg) was administered to experimental groups in combination with the ID{9000000,9017667=hepatotoxicity}-inducing agent ID{1215411=dimethoate} (20 mg/kg) [36]. CONTEXT{8803116}	2015	Date (Phoenix dactylifera) polyphenolics and other bioactive compounds: A traditional islamic remedy’s potential in prevention of cell damage, cancer therapeutics and beyond	26694370	10.3390/ijms161226210	hepatotoxicity	72057594037977934	72057594038169504	hepatotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> hepatotoxicity	Antioxidant effect of ID{1208300=vitamin E} and ID{1094123=selenium} on ID{9000000,9017667=hepatotoxicity} induced by ID{1215411=dimethoate} in female adult ID{7000383=rats}.	2012	Expression analysis of hepatic mitochondria-related genes in mice exposed to acrylamide and glycidamide	22480170	10.1080/15287394.2012.668160	hepatotoxicity	72057594037977934	72057594038169504	hepatotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> hepatotoxicity	ID{16001153=Oral administration} of ID{1215411=dimethoate} caused ID{9000000,9017667=hepatotoxicity} as monitored by the increase in the levels of ID{10000000,8803116=hepatic} markers enzymes ID{0,12800927,12810183,12811505,12812464=(transaminases, alkaline phosphatase, gamma-glutamyl transferase and lactate dehydrogenase)}, as well as in ID{10000000,8803116=hepatic} ID{1230534=malondialdehyde} thus causing drastic alteration in antioxidant defence system. CONTEXT{8803116}	2011	Protective effect of date palm fruit extract (Phoenix dactylifera L.) on dimethoate induced-oxidative stress in rat liver.	20359872	10.1016/j.etp.2010.03.00210.1016/j.etp.2010.03.002	hepatotoxicity	72057594037977934	72057594038169504	hepatotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> hepatotoxicity	Antioxidant effect of ID{1208300=vitamin E} and ID{1094123=selenium} on ID{9000000,9017667=hepatotoxicity} induced by ID{1215411=dimethoate} in female adult ID{7000383=rats}.	2011	Antioxidant effect of vitamin E and selenium on hepatotoxicity induced by dimethoate in female adult rats.	21163531	10.1016/j.ecoenv.2010.11.00710.1016/j.ecoenv.2010.11.007	hepatotoxicity	72057594037977934	72057594038169504	hepatotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> hepatotoxicity	The purpose of this study was to investigate the effect of ID{1215411=dimethoate} , an ID{1421478=organophosphorus insecticide}, on some biochemical and histopathological parameters in ID{10000000,8803116=liver} of adult male ID{7000385=guinea pigs} as well as the possible role of ID{1429749=Withania somnifera extract} in attenuation of ID{1215411=dimethoate}-induced ID{9000000,9017667=hepatotoxicity}. CONTEXT{7000385,8803116}	2014	Effects of aqueous extract of Withania somnifera on some liver biochemical and histopathological parameters in male guinea pigs.	25911837	10.3923/pjbs.2014.504.510	hepatotoxicity	72057594037977934	72057594038169504	hepatotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> hepatotoxicity	Protective Role of <i>Carissa edulis </i>Ethanolic Extract Against ID{1215411=Dimethoate}-induced ID{9000000,9017667=Hepatotoxicity} in ID{7000385=Guinea Pigs}.	2019	Protective Role of <i>Carissa edulis </i>Ethanolic Extract Against Dimethoate-induced Hepatotoxicity in Guinea Pigs.	31930853	10.3923/pjbs.2019.299.30810.3923/pjbs.2019.299.308	hepatotoxicity	72057594037977934	72057594038169504	hepatotoxicity				
dimethoate	8974404;1785339		56833-73-9;11096-20-1;60-51-5;11003-53-5;79956-18-6	MCWXGJITAZMZEV-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dimethoate --+> hepatotoxicity	The biochemical and histological results confirmed the hepatoprotective effect of ethanolic extract of Carissa edulis against ID{1215411=dimethoate}-induced ID{9000000,9017667=hepatotoxicity} in male ID{7000385=guinea pigs}.	2019	Protective Role of <i>Carissa edulis </i>Ethanolic Extract Against Dimethoate-induced Hepatotoxicity in Guinea Pigs.	31930853	10.3923/pjbs.2019.299.30810.3923/pjbs.2019.299.308	hepatotoxicity	72057594037977934	72057594038169504	hepatotoxicity				
metrifonate	1709434;2328471		50924-44-2;66758-31-4;52-68-6;56042-25-2;37333-09-8	NFACJZMKEDPNKN-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: metrifonate ---| granuloma	ID{1048900=Metrifonate} and ID{1203531=praziquantel} caused similar reductions in ID{10000000,8802970=bladder} ID{9000000,9010292,9017137=granulomata and bladder thickening}; however, no reduction in ID{9000000,9010333=hydronephrosis} was noted with either drug. CONTEXT{8802970}	1990	Chemotherapy-based control of schistosomiasis haematobia. II. Metrifonate vs. praziquantel in control of infection-associated morbidity.	2115308		inflammation	72057594038198231	72057594038062423	granuloma				
metrifonate	1709434;2328471		50924-44-2;66758-31-4;52-68-6;56042-25-2;37333-09-8	NFACJZMKEDPNKN-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: metrifonate --+> hepatotoxicity	Our results suggested that ID{1048900=trichlorfon} could accumulate and induce ID{9000000,9005620,9017667=hematotoxicity and hepatotoxicity} in the ID{10000000,6001351,6800052=plasma and liver tissue}, the ID{9000000,9035749=toxicity} induced by ID{1048900=trichlorfon} might result in physiological disturbances in fish. CONTEXT{6001351,6800052}	2018	Tissue Metabolism, Hematotoxicity, and Hepatotoxicity of Trichlorfon in Carassius auratus gibelio After a Single Oral Administration.	29875675	10.3389/fphys.2018.0055110.3389/fphys.2018.00551	hepatotoxicity	72057594038198231	72057594038169504	hepatotoxicity				
quinalphos	8320766;754823		54511-12-5;13593-03-8;37331-41-2	JYQUHIFYBATCCY-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: quinalphos ---| inflammation	The histopathological examination of ID{10000000,8803116=liver} of ID{1111065=quinalphos} treated ID{7000383=rats} revealed architectural disarray, ID{9000000,9015255=inflammation} in ID{10000000,10000155=hepatocytes}, dilated sinusoids and ID{15000360=focal necrosis}. CONTEXT{7000383,8803116,10000155}	2012	Quinalphos induced oxidative stress and histoarcheitectural alterations in adult male albino rats	23146591	10.1016/j.etap.2012.10.003	inflammation	72057594038217918	72057594037956515	inflammation				
quinalphos	8320766;754823		54511-12-5;13593-03-8;37331-41-2	JYQUHIFYBATCCY-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: quinalphos --+> endocrine toxicity	ID{1111065=Quinalphos} is speculated to cause ID{9000000,9005626=endocrine disruption} through the ID{4000000,4150940=generation of reactive oxygen species} by ID{4000000,4003443=oxidative stress} .	2014	Antioxidant mediated ameliorative steroidogenesis by Commelina benghalensis L. and Cissus quadrangularis L. against quinalphos induced male reproductive toxicity.	24581381	10.1016/j.pestbp.2014.01.00210.1016/j.pestbp.2014.01.002	endocrine toxicity	72057594038217918	72057594038169519	endocrine toxicity				
quinalphos	8320766;754823		54511-12-5;13593-03-8;37331-41-2	JYQUHIFYBATCCY-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: quinalphos ---| spermatogenesis	Administration of ID{1111065=Quinalphos} to Wistar ID{7000383=rats} suppressed ID{4000000,4107283,6800052=spermatogenesis, plasma} ID{12000167=gonadotropin}, and ID{10000000,8803083=testicular} ID{1205189=testosterone} production and secretion .  CONTEXT{7000383,6800052,8803083}	2000	Evaluation of carcinogenic and co-carcinogenic potential of Quinalphos in mouse skin	10680586	10.1016/S0304-3835(99)00228-1	spermatogenesis	72057594038217918	72057594038108651	spermatogenesis				
quinalphos	8320766;754823		54511-12-5;13593-03-8;37331-41-2	JYQUHIFYBATCCY-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: quinalphos ---| spermatogenesis	ID{1111065=Quinalphos}-induced suppression of ID{4000000,4107283,6800052=spermatogenesis, plasma} ID{12000167=gonadotrophins}, ID{10000000,8803083=testicular} ID{1205189=testosterone} production, and secretion in adult ID{7000383=rats}.  CONTEXT{6800052,8803083,7000383}	1992	Quinalphos-induced suppression of spermatogenesis, plasma gonadotrophins, testicular testosterone production, and secretion in adult rats.	1568439	10.1016/s0013-9351(05)80078-7	spermatogenesis	72057594038217918	72057594038108651	spermatogenesis				
quinalphos	8320766;754823		54511-12-5;13593-03-8;37331-41-2	JYQUHIFYBATCCY-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: quinalphos --+> testicular toxicity	(doi:10.1016/j.mce.2013.04.014) R, Sankarganesh A & Achiraman S 2014 Antioxidant mediated Mulligan T, Iranmanesh A & Veldhuis JD 2001 Pulsatile ID{16110987=iv infusion} ameliorative ID{4000000,4108202=steroidogenesis} by Commelina benghalensis L and Cissus of recombinant ID{7000363=human} LH in ID{1244196=leuprolide}-suppressed men unmasks quadrangularis L. against ID{1111065=quinalphos} induced ID{9000000,9005770=male reproductive toxicity}. impoverished ID{10000000,10003443=Leydig-cell} secretory responsiveness to midphysiological ID{1810409=Pesticide} Biochemistry and Physiology 109 18–33. CONTEXT{7000363,10003443}	2017	Steroidogenesis in leydig cells: Effects of aging and environmental factors		10.1530/REP-17-0064	testicular toxicity	72057594038217918	72057594038169652	testicular toxicity				
dichlorvos	1709141		62-73-7;8072-39-7;11126-72-0;11095-17-3;8072-21-7;12772-40-6;62655-59-8;116788-91-1;95828-55-0;8023-22-1;55819-32-4;11111-31-2;11096-21-2;62139-95-1;8076-16-2	OEBRKCOSUFCWJD-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: dichlorvos --+> DNA repair	We have thus reason to believe that ID{1048900=trichlorfon} or ID{1222301=dichlorvos} induced ID{10000000,8801429=brain} ID{9603711=hypoplasia} of the ID{7000385=guinea pig} might stem from extended ID{4000007=apoptosis} possibly initiated by ID{4000000,4106305=alkylation of DNA} and impaired ID{4000000,4000880=DNA repair}.  CONTEXT{8801429,7000385}	2007	The effect of trichlorfon and methylazoxymethanol on the development of guinea pig cerebellum	17150236	10.1016/j.taap.2006.10.024	DNA repair	72057594037982726	72057594038070827	DNA repair				
